Country,Year-Month,Monthly_Std_Dev
Belgium,2017-07,8.645037148215586
Belgium,2017-08,8.723799941000848
Belgium,2017-09,9.653072907060555
Belgium,2017-10,16.880325814901088
Belgium,2017-11,31.478670582739383
Belgium,2017-12,24.742877394914366
Belgium,2018-01,13.686871208286732
Belgium,2018-02,12.481097448853749
Belgium,2018-03,18.185372527525818
Belgium,2018-04,12.254749765208336
Belgium,2018-05,16.532400709278924
Belgium,2018-06,12.647480166304373
Belgium,2018-07,9.879024300388037
Belgium,2018-08,13.086816657186583
Belgium,2018-09,20.922232480659712
Belgium,2018-10,24.157494703617076
Belgium,2018-11,42.95928234709547
Belgium,2018-12,15.143696365909474
Belgium,2019-01,14.099451215482818
Belgium,2019-02,9.845167351964957
Belgium,2019-03,10.902247638656045
Belgium,2019-04,11.855837615349827
Belgium,2019-05,9.601366903962898
Belgium,2019-06,41.26960719101062
Belgium,2019-07,8.90426918888518
Belgium,2019-08,11.459415998789899
Belgium,2019-09,11.050370826822602
Belgium,2019-10,11.45453121481937
Belgium,2019-11,11.435762658355312
Belgium,2019-12,14.07878168987333
Belgium,2020-01,9.783752686679316
Belgium,2020-02,9.289020469087028
Belgium,2020-03,11.798579794757746
Belgium,2020-04,15.300658143734623
Belgium,2020-05,10.756239564283069
Belgium,2020-06,9.514425457871102
Belgium,2020-07,11.7192535023582
Belgium,2020-08,11.282817311219302
Belgium,2020-09,17.194098866916807
Belgium,2020-10,12.322599291177596
Belgium,2020-11,13.703607941131217
Belgium,2020-12,19.291135382874963
Belgium,2021-01,17.143141373370735
Belgium,2021-02,16.379912726471783
Belgium,2021-03,21.503684369072722
Belgium,2021-04,23.209252242116573
Belgium,2021-05,27.19120703987772
Belgium,2021-06,20.100232763850954
Belgium,2021-07,27.06252686112713
Belgium,2021-08,32.02614313343912
Belgium,2021-09,34.91129689585023
Belgium,2021-10,68.28496482430097
Belgium,2021-11,58.20257889064467
Belgium,2021-12,108.90336401270075
Belgium,2022-01,67.18267918068483
Belgium,2022-02,64.57937985617255
Belgium,2022-03,109.97591836525966
Belgium,2022-04,77.82755269836248
Belgium,2022-05,66.6746138935192
Belgium,2022-06,88.57209073463258
Belgium,2022-07,93.82611471304013
Belgium,2022-08,153.77942562935013
Belgium,2022-09,125.30035499307279
Belgium,2022-10,78.92104763257552
Belgium,2022-11,95.19977780883151
Belgium,2022-12,160.04032039953375
Belgium,2023-01,58.96864175543164
Belgium,2023-02,28.199880694679493
Belgium,2023-03,40.880299459197744
Belgium,2023-04,34.39940028018873
Belgium,2023-05,34.14154994165499
Belgium,2023-06,32.86674348975732
Belgium,2023-07,41.555215835558386
Belgium,2023-08,37.61762261388115
Belgium,2023-09,40.28555914120949
Belgium,2023-10,45.89085465430102
Belgium,2023-11,42.29051792356115
Belgium,2023-12,44.5797244714275
Belgium,2024-01,27.83207967475368
Belgium,2024-02,18.963781006743773
Belgium,2024-03,24.52192447041428
Belgium,2024-04,36.68166398719575
Belgium,2024-05,38.409395943826986
Belgium,2024-06,42.37440134597498
Belgium,2024-07,40.21034519913307
Belgium,2024-08,42.872204159840024
Belgium,2024-09,39.957884292023444
Belgium,2024-10,36.430987479470815
Belgium,2024-11,37.104566054159584
Belgium,2024-12,63.00550242084974
Belgium,2025-01,50.485814104820896
Belgium,2025-02,33.29799866179576
Belgium,2025-03,43.9363547475713
Belgium,2025-04,50.124698655349185
Belgium,2025-05,58.6887224368759
Belgium,2025-06,51.613783689757774
Belgium,2025-07,43.39369858734341
Belgium,2025-08,40.9413611877792
Belgium,2025-09,21.53289440794705
Belgium,2025-10,42.034932392793216
Belgium,2025-11,28.621002575445665
Bulgaria,2016-10,0.08835488680036555
Bulgaria,2016-11,14.811492784016055
Bulgaria,2016-12,16.120916290005695
Bulgaria,2017-01,37.57976893472292
Bulgaria,2017-02,120.74149543594511
Bulgaria,2017-03,11.925575347041223
Bulgaria,2017-04,12.576381220503098
Bulgaria,2017-05,12.238935415788092
Bulgaria,2017-06,8.817120218934647
Bulgaria,2017-07,14.459867184351838
Bulgaria,2017-08,14.245080664718223
Bulgaria,2017-09,12.912420036739228
Bulgaria,2017-10,20.532532371780142
Bulgaria,2017-11,25.9082016591774
Bulgaria,2017-12,21.910296516569755
Bulgaria,2018-01,13.424784885830151
Bulgaria,2018-02,14.090457063126399
Bulgaria,2018-03,13.381763874530746
Bulgaria,2018-04,9.60386520085968
Bulgaria,2018-05,13.036504094787395
Bulgaria,2018-06,11.966368798650372
Bulgaria,2018-07,9.810353990120586
Bulgaria,2018-08,12.963537647684031
Bulgaria,2018-09,23.804318524330437
Bulgaria,2018-10,22.93098766856314
Bulgaria,2018-11,18.787806789716097
Bulgaria,2018-12,30.786508613384964
Bulgaria,2019-01,30.87326090992949
Bulgaria,2019-02,14.184370552689773
Bulgaria,2019-03,12.878769739323586
Bulgaria,2019-04,19.914242969900922
Bulgaria,2019-05,15.752275068505545
Bulgaria,2019-06,14.929653301048196
Bulgaria,2019-07,22.65839767440046
Bulgaria,2019-08,17.0416120489123
Bulgaria,2019-09,15.157083263749938
Bulgaria,2019-10,18.055990253295015
Bulgaria,2019-11,14.318884825355171
Bulgaria,2019-12,20.383614468865005
Bulgaria,2020-01,14.889524502753218
Bulgaria,2020-02,13.096386766018586
Bulgaria,2020-03,13.367638073687708
Bulgaria,2020-04,11.781605057185416
Bulgaria,2020-05,12.202393901810467
Bulgaria,2020-06,9.487248896664408
Bulgaria,2020-07,10.392930292586936
Bulgaria,2020-08,10.807773428541674
Bulgaria,2020-09,12.551866871239922
Bulgaria,2020-10,12.02719259475281
Bulgaria,2020-11,15.510542818514033
Bulgaria,2020-12,25.014345351210988
Bulgaria,2021-01,16.177209384982888
Bulgaria,2021-02,15.982784397008203
Bulgaria,2021-03,12.772564435439321
Bulgaria,2021-04,15.847943455619836
Bulgaria,2021-05,16.055096057762437
Bulgaria,2021-06,23.81205542256899
Bulgaria,2021-07,21.082157437458715
Bulgaria,2021-08,32.52217876218295
Bulgaria,2021-09,31.959640811445766
Bulgaria,2021-10,57.07217112959678
Bulgaria,2021-11,65.64202544212392
Bulgaria,2021-12,102.94983495183133
Bulgaria,2022-01,79.09375128419511
Bulgaria,2022-02,56.02925131386584
Bulgaria,2022-03,101.63187171974214
Bulgaria,2022-04,73.94249189688377
Bulgaria,2022-05,52.31165820981931
Bulgaria,2022-06,76.83908115237344
Bulgaria,2022-07,124.91715601726466
Bulgaria,2022-08,155.08142838653623
Bulgaria,2022-09,123.49234953600136
Bulgaria,2022-10,107.66117479715028
Bulgaria,2022-11,85.60793819304463
Bulgaria,2022-12,157.42105922315574
Bulgaria,2023-01,67.50048819494293
Bulgaria,2023-02,40.63614890505126
Bulgaria,2023-03,40.71571972875035
Bulgaria,2023-04,40.759360268656366
Bulgaria,2023-05,38.107871049041215
Bulgaria,2023-06,37.349763472978054
Bulgaria,2023-07,46.308641950455666
Bulgaria,2023-08,55.52103349267512
Bulgaria,2023-09,45.066239820468496
Bulgaria,2023-10,48.89807756997873
Bulgaria,2023-11,49.1081469984549
Bulgaria,2023-12,46.6668001308427
Bulgaria,2024-01,27.72383961553619
Bulgaria,2024-02,21.975896144792348
Bulgaria,2024-03,27.83493129409323
Bulgaria,2024-04,36.581552553730525
Bulgaria,2024-05,37.20499829794395
Bulgaria,2024-06,61.44036621884425
Bulgaria,2024-07,127.34353135063387
Bulgaria,2024-08,89.2511803265573
Bulgaria,2024-09,104.00710738250599
Bulgaria,2024-10,53.21981526170862
Bulgaria,2024-11,119.30207997164815
Bulgaria,2024-12,79.45191617874123
Bulgaria,2025-01,57.31919543873656
Bulgaria,2025-02,54.34272019553751
Bulgaria,2025-03,56.966026517471384
Bulgaria,2025-04,54.003726288508645
Bulgaria,2025-05,57.73195284685788
Bulgaria,2025-06,58.976277229261555
Bulgaria,2025-07,52.61136414709331
Bulgaria,2025-08,51.666847171660095
Bulgaria,2025-09,32.747800949066644
Bulgaria,2025-10,60.451756929129914
Bulgaria,2025-11,47.808817683615224
Croatia,2017-10,15.661088279266256
Croatia,2017-11,24.73246420208581
Croatia,2017-12,20.491217872778932
Croatia,2018-01,14.882277915281062
Croatia,2018-02,14.556853423638511
Croatia,2018-03,21.60510527327688
Croatia,2018-04,12.09192902725044
Croatia,2018-05,16.786332600406972
Croatia,2018-06,13.946471372564108
Croatia,2018-07,8.909813930056208
Croatia,2018-08,11.06614134735317
Croatia,2018-09,16.48338650172977
Croatia,2018-10,17.784087452682503
Croatia,2018-11,15.723875318719433
Croatia,2018-12,17.134103231345883
Croatia,2019-01,20.857030047947465
Croatia,2019-02,12.683996595683427
Croatia,2019-03,15.366861850875567
Croatia,2019-04,15.02613443516943
Croatia,2019-05,11.479548405009059
Croatia,2019-06,13.729319458319676
Croatia,2019-07,14.112724623886162
Croatia,2019-08,24.14513641752393
Croatia,2019-09,23.326065063250493
Croatia,2019-10,16.538510969470696
Croatia,2019-11,14.901444385818781
Croatia,2019-12,14.509660150470996
Croatia,2020-01,15.989606223444664
Croatia,2020-02,8.973372101901619
Croatia,2020-03,11.662014374469027
Croatia,2020-04,10.27084296713582
Croatia,2020-05,10.554187060052604
Croatia,2020-06,9.67592590752645
Croatia,2020-07,10.847969974218321
Croatia,2020-08,10.906555923752451
Croatia,2020-09,14.336277437438666
Croatia,2020-10,12.703728323749568
Croatia,2020-11,13.908071159376673
Croatia,2020-12,23.38300715464989
Croatia,2021-01,26.26984373727873
Croatia,2021-02,16.46720168492005
Croatia,2021-03,11.795226521989578
Croatia,2021-04,17.398666376422756
Croatia,2021-05,22.69563105481748
Croatia,2021-06,22.310493904004268
Croatia,2021-07,19.09963037734221
Croatia,2021-08,30.74515242854599
Croatia,2021-09,33.57066179992437
Croatia,2021-10,52.94055779607834
Croatia,2021-11,56.879472201998354
Croatia,2021-12,97.74114827173395
Croatia,2022-01,64.94657925829459
Croatia,2022-02,50.53030833496511
Croatia,2022-03,98.34978130759417
Croatia,2022-04,61.816095283367176
Croatia,2022-05,47.911499938326784
Croatia,2022-06,80.90332173913899
Croatia,2022-07,124.75712326241478
Croatia,2022-08,148.78592376299312
Croatia,2022-09,120.01180333244328
Croatia,2022-10,88.92120020391904
Croatia,2022-11,86.02096393237727
Croatia,2022-12,159.05476838986417
Croatia,2023-01,56.85160353617161
Croatia,2023-02,31.761912086862587
Croatia,2023-03,36.305499204451195
Croatia,2023-04,32.186510172176625
Croatia,2023-05,36.23601724178536
Croatia,2023-06,34.17659746083791
Croatia,2023-07,46.90008846677933
Croatia,2023-08,44.97182256939448
Croatia,2023-09,41.752060276539694
Croatia,2023-10,44.47751638093206
Croatia,2023-11,43.16589643086435
Croatia,2023-12,45.47305994637552
Croatia,2024-01,25.80103203918684
Croatia,2024-02,18.189185071216066
Croatia,2024-03,25.814241385924962
Croatia,2024-04,38.83729251864845
Croatia,2024-05,40.50489167718597
Croatia,2024-06,70.40556929031385
Croatia,2024-07,80.92903802160679
Croatia,2024-08,81.26164238989514
Croatia,2024-09,86.2288816571357
Croatia,2024-10,46.60064743603791
Croatia,2024-11,73.04566287712234
Croatia,2024-12,74.71185071233926
Croatia,2025-01,50.98572754598728
Croatia,2025-02,41.812536036707236
Croatia,2025-03,48.15727961465176
Croatia,2025-04,51.93458237956672
Croatia,2025-05,58.046064901407064
Croatia,2025-06,59.75240704522449
Croatia,2025-07,53.32602752801986
Croatia,2025-08,49.05605160454007
Croatia,2025-09,28.117951511098703
Croatia,2025-10,47.61754239242027
Croatia,2025-11,32.90771163465529
Czechia,2015-01,13.985765703338533
Czechia,2015-02,12.097838603158491
Czechia,2015-03,11.583417168153492
Czechia,2015-04,10.279642110384668
Czechia,2015-05,9.345752616216815
Czechia,2015-06,8.260008628534425
Czechia,2015-07,13.125447235521339
Czechia,2015-08,11.00038657720426
Czechia,2015-09,12.150203534553524
Czechia,2015-10,11.476106229646325
Czechia,2015-11,13.10981652532089
Czechia,2015-12,13.008345242185234
Czechia,2016-01,14.189703730729377
Czechia,2016-02,10.53345061618118
Czechia,2016-03,8.334171638698336
Czechia,2016-04,5.986408039180031
Czechia,2016-05,9.817364634726449
Czechia,2016-06,10.15482055161967
Czechia,2016-07,8.86541074952029
Czechia,2016-08,7.272689894070016
Czechia,2016-09,9.188314175356883
Czechia,2016-10,15.019293539290356
Czechia,2016-11,12.351755681826921
Czechia,2016-12,18.070838560212575
Czechia,2017-01,25.841194301638392
Czechia,2017-02,16.79994446631874
Czechia,2017-03,9.42899026031728
Czechia,2017-04,11.03886778367285
Czechia,2017-05,11.260592450151034
Czechia,2017-06,11.030764837369594
Czechia,2017-07,15.093734295292235
Czechia,2017-08,14.10669260067363
Czechia,2017-09,9.89672530728591
Czechia,2017-10,17.94374620557918
Czechia,2017-11,20.45924738805123
Czechia,2017-12,21.308240342071695
Czechia,2018-01,15.3004450169408
Czechia,2018-02,11.703660635856272
Czechia,2018-03,14.654924618028643
Czechia,2018-04,11.656149316718666
Czechia,2018-05,13.906803907972668
Czechia,2018-06,11.036863913232478
Czechia,2018-07,9.169116767052362
Czechia,2018-08,10.887795168336773
Czechia,2018-09,14.566033415128
Czechia,2018-10,17.593732533074416
Czechia,2018-11,16.23245234213121
Czechia,2018-12,17.919275190511144
Czechia,2019-01,17.782620260231198
Czechia,2019-02,9.733703978121264
Czechia,2019-03,12.657461211703797
Czechia,2019-04,10.748247069069347
Czechia,2019-05,10.6245597443272
Czechia,2019-06,14.625312072631981
Czechia,2019-07,10.54121329978791
Czechia,2019-08,11.11008915705418
Czechia,2019-09,12.01011856194786
Czechia,2019-10,11.027971765458528
Czechia,2019-11,11.09211236694496
Czechia,2019-12,13.365204327614078
Czechia,2020-01,10.126829699413467
Czechia,2020-02,11.057993013634103
Czechia,2020-03,11.225861075172778
Czechia,2020-04,10.766445638714403
Czechia,2020-05,11.955048332117796
Czechia,2020-06,10.051007347609872
Czechia,2020-07,10.270760944164918
Czechia,2020-08,10.203809282317978
Czechia,2020-09,14.282779528073602
Czechia,2020-10,13.654330132043514
Czechia,2020-11,13.427876028754616
Czechia,2020-12,20.890100564562317
Czechia,2021-01,14.700541895127973
Czechia,2021-02,15.404670691863284
Czechia,2021-03,11.051073711949533
Czechia,2021-04,20.120899619596862
Czechia,2021-05,19.959056373452434
Czechia,2021-06,20.035730505600746
Czechia,2021-07,18.366511496900223
Czechia,2021-08,23.10278629337039
Czechia,2021-09,33.8057290884522
Czechia,2021-10,66.53195786583856
Czechia,2021-11,71.4097307224166
Czechia,2021-12,108.14842346190012
Czechia,2022-01,68.14898189399905
Czechia,2022-02,54.0124645931975
Czechia,2022-03,106.60219048409515
Czechia,2022-04,65.41638075596832
Czechia,2022-05,49.773496622157175
Czechia,2022-06,80.73477029950891
Czechia,2022-07,125.23366166176807
Czechia,2022-08,145.74091612350423
Czechia,2022-09,127.77553586598535
Czechia,2022-10,75.0732618615477
Czechia,2022-11,88.75375652180242
Czechia,2022-12,154.78273230092802
Czechia,2023-01,47.771250824437296
Czechia,2023-02,32.077465728998206
Czechia,2023-03,33.84193260649496
Czechia,2023-04,33.65584999171482
Czechia,2023-05,35.371676205374015
Czechia,2023-06,35.88495493724913
Czechia,2023-07,38.76167427952463
Czechia,2023-08,41.09231547688086
Czechia,2023-09,43.20960889997308
Czechia,2023-10,43.47577863046899
Czechia,2023-11,41.4799895250668
Czechia,2023-12,46.75655711613997
Czechia,2024-01,25.571952491788387
Czechia,2024-02,18.150417673727333
Czechia,2024-03,25.6664125252683
Czechia,2024-04,40.53237786865809
Czechia,2024-05,44.12900016350487
Czechia,2024-06,48.11855073920713
Czechia,2024-07,46.041879179812796
Czechia,2024-08,48.823755687451175
Czechia,2024-09,49.92160212101848
Czechia,2024-10,44.703628899376206
Czechia,2024-11,55.80115408374219
Czechia,2024-12,78.1472571937576
Czechia,2025-01,48.32719162996517
Czechia,2025-02,34.528856258804744
Czechia,2025-03,45.254886338165576
Czechia,2025-04,50.232402291717136
Czechia,2025-05,54.21907703124722
Czechia,2025-06,54.07211421655716
Czechia,2025-07,39.022889602446824
Czechia,2025-08,45.82206704329633
Czechia,2025-09,28.16127287951526
Czechia,2025-10,46.84142428899201
Czechia,2025-11,24.25688043953856
Denmark,2015-01,10.796962913534168
Denmark,2015-02,9.06167024182074
Denmark,2015-03,7.610359975330294
Denmark,2015-04,7.161399392593463
Denmark,2015-05,6.632035911662374
Denmark,2015-06,11.351407073941859
Denmark,2015-07,11.482612232152059
Denmark,2015-08,13.74961437995408
Denmark,2015-09,11.037866683694846
Denmark,2015-10,10.924452628896098
Denmark,2015-11,10.196292255953372
Denmark,2015-12,9.579018239834394
Denmark,2016-01,17.403207134930923
Denmark,2016-02,6.327515108403681
Denmark,2016-03,4.7897546975573055
Denmark,2016-04,2.885464234890893
Denmark,2016-05,4.782493037676259
Denmark,2016-06,8.707901236526583
Denmark,2016-07,4.571144475454142
Denmark,2016-08,6.896133092977433
Denmark,2016-09,7.358028303570799
Denmark,2016-10,8.086034493843071
Denmark,2016-11,9.828949169999397
Denmark,2016-12,15.252074544656018
Denmark,2017-01,8.942994337991317
Denmark,2017-02,9.804637095056169
Denmark,2017-03,7.12554289545569
Denmark,2017-04,8.45993342994617
Denmark,2017-05,8.103874221205823
Denmark,2017-06,8.663917160759212
Denmark,2017-07,6.941401373464877
Denmark,2017-08,11.774004015764975
Denmark,2017-09,7.832183814873088
Denmark,2017-10,12.59486739593542
Denmark,2017-11,13.738728243166063
Denmark,2017-12,15.028263420441302
Denmark,2018-01,11.125759446214891
Denmark,2018-02,10.634280226331983
Denmark,2018-03,13.211137521858168
Denmark,2018-04,9.0369827573515
Denmark,2018-05,13.456892236177517
Denmark,2018-06,12.193852793883215
Denmark,2018-07,6.07173219373245
Denmark,2018-08,10.054948189082761
Denmark,2018-09,15.938727777294805
Denmark,2018-10,18.06710128150983
Denmark,2018-11,14.579979076459514
Denmark,2018-12,15.881106035217737
Denmark,2019-01,19.416289338446333
Denmark,2019-02,10.880079597693753
Denmark,2019-03,13.867277761413469
Denmark,2019-04,9.810520499643333
Denmark,2019-05,10.693373424562733
Denmark,2019-06,12.099680863571171
Denmark,2019-07,9.130039336532189
Denmark,2019-08,10.10694538294722
Denmark,2019-09,9.65798388840006
Denmark,2019-10,11.630563097233342
Denmark,2019-11,9.397265741758364
Denmark,2019-12,12.321609399001348
Denmark,2020-01,7.98025037667822
Denmark,2020-02,13.26651168084963
Denmark,2020-03,12.677672774417614
Denmark,2020-04,11.204231199555952
Denmark,2020-05,10.118621058942454
Denmark,2020-06,13.01778134424468
Denmark,2020-07,16.339102574590427
Denmark,2020-08,12.749221673387828
Denmark,2020-09,21.230699525984924
Denmark,2020-10,15.790891970581667
Denmark,2020-11,23.807683468763145
Denmark,2020-12,23.06927349841826
Denmark,2021-01,16.6427806516269
Denmark,2021-02,20.00697052988489
Denmark,2021-03,18.048901927489784
Denmark,2021-04,21.74724638381061
Denmark,2021-05,23.391337444482353
Denmark,2021-06,21.77683907014504
Denmark,2021-07,22.236080182455694
Denmark,2021-08,24.066214937115493
Denmark,2021-09,34.977507406564236
Denmark,2021-10,72.94113936950238
Denmark,2021-11,78.94713894881026
Denmark,2021-12,108.69222436820237
Denmark,2022-01,67.586379513163
Denmark,2022-02,57.642342227122214
Denmark,2022-03,117.4709483992374
Denmark,2022-04,70.65077495805782
Denmark,2022-05,69.25650526218008
Denmark,2022-06,85.78942781973016
Denmark,2022-07,126.31324690435284
Denmark,2022-08,162.21035771759105
Denmark,2022-09,135.4792950593972
Denmark,2022-10,83.27386737589774
Denmark,2022-11,105.66010243793264
Denmark,2022-12,154.3552175285361
Denmark,2023-01,56.05286022651719
Denmark,2023-02,43.089305661999774
Denmark,2023-03,38.72361502886496
Denmark,2023-04,36.80020983176999
Denmark,2023-05,37.51142124827412
Denmark,2023-06,36.90620156484681
Denmark,2023-07,46.13550028003166
Denmark,2023-08,47.236253988070224
Denmark,2023-09,59.076464008476535
Denmark,2023-10,51.56836635990905
Denmark,2023-11,42.29999756797275
Denmark,2023-12,46.37335688788414
Denmark,2024-01,33.1695074692323
Denmark,2024-02,20.79804996900008
Denmark,2024-03,23.05264290517765
Denmark,2024-04,37.288479886368805
Denmark,2024-05,40.63861820794097
Denmark,2024-06,43.721573975283825
Denmark,2024-07,42.59511875391113
Denmark,2024-08,50.35769442282733
Denmark,2024-09,49.97937230476979
Denmark,2024-10,43.96764785813994
Denmark,2024-11,60.198292623377164
Denmark,2024-12,96.91438393728554
Denmark,2025-01,62.77964990981345
Denmark,2025-02,42.225643717793275
Denmark,2025-03,49.12758308732027
Denmark,2025-04,46.31303456287106
Denmark,2025-05,46.72924128947837
Denmark,2025-06,49.14505429482368
Denmark,2025-07,41.491195287360604
Denmark,2025-08,46.1891689786787
Denmark,2025-09,29.141327481110128
Denmark,2025-10,52.18319487926878
Denmark,2025-11,31.027511544340676
Estonia,2015-01,10.032281635294854
Estonia,2015-02,9.485049453677386
Estonia,2015-03,7.860447780933179
Estonia,2015-04,9.553083216907401
Estonia,2015-05,10.944793351270347
Estonia,2015-06,18.039953576800627
Estonia,2015-07,17.51163128187119
Estonia,2015-08,18.690021333004054
Estonia,2015-09,14.145407496995816
Estonia,2015-10,18.42056234471631
Estonia,2015-11,14.422896748347961
Estonia,2015-12,14.372009639162416
Estonia,2016-01,26.05796252751823
Estonia,2016-02,8.701466742581779
Estonia,2016-03,8.72706263845671
Estonia,2016-04,7.689907763070737
Estonia,2016-05,10.547843679028688
Estonia,2016-06,18.425329356135013
Estonia,2016-07,6.748516786476046
Estonia,2016-08,7.412488929304167
Estonia,2016-09,8.588707162221649
Estonia,2016-10,8.825617897819445
Estonia,2016-11,9.460118156895291
Estonia,2016-12,9.832260310562237
Estonia,2017-01,8.166226820656135
Estonia,2017-02,8.586886212304773
Estonia,2017-03,5.56753472872673
Estonia,2017-04,6.828374538022762
Estonia,2017-05,7.33830104162098
Estonia,2017-06,11.792967816892649
Estonia,2017-07,9.12726225619103
Estonia,2017-08,13.375945190724169
Estonia,2017-09,8.19927313200245
Estonia,2017-10,11.076847563721358
Estonia,2017-11,9.650522129067548
Estonia,2017-12,8.960855499242847
Estonia,2018-01,17.008885145215253
Estonia,2018-02,19.59079691360073
Estonia,2018-03,17.28420847217446
Estonia,2018-04,6.668746702629771
Estonia,2018-05,24.053751340682503
Estonia,2018-06,9.910020929642593
Estonia,2018-07,6.545086893410429
Estonia,2018-08,8.67360023021349
Estonia,2018-09,13.53488278901258
Estonia,2018-10,10.722081415924963
Estonia,2018-11,12.879426284529801
Estonia,2018-12,9.64885229630256
Estonia,2019-01,12.868637750547366
Estonia,2019-02,6.98966285461277
Estonia,2019-03,6.93982302354567
Estonia,2019-04,10.700008503057367
Estonia,2019-05,20.838533815228903
Estonia,2019-06,25.88848552960065
Estonia,2019-07,14.934039684607425
Estonia,2019-08,15.875735576047257
Estonia,2019-09,19.55407133545326
